,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령
5284,2016년 4월 23일 15시,토요일,서울특별시 노원구 공릉동,경상사고,0,0,4,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,59세,상해없음,승용,남,42세
5285,2016년 4월 23일 20시,토요일,서울특별시 동작구 상도동,경상사고,0,0,3,1,차대차 - 측면직각충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,24세,경상,승용,여,43세
5286,2016년 4월 24일 12시,일요일,서울특별시 강동구 명일동,경상사고,0,0,2,2,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,34세,상해없음,승용,남,34세
5287,2016년 4월 24일 12시,일요일,서울특별시 성북구 석관동,경상사고,0,0,3,0,차대차 - 측면직각충돌,차로위반,포장 - 건조,맑음,단일로 - 기타,승용,여,23세,상해없음,승용,남,30세
5288,2016년 4월 24일 15시,일요일,서울특별시 용산구 갈월동,경상사고,0,0,3,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로안,승용,남,51세,상해없음,승용,남,34세
5289,2016년 4월 24일 16시,일요일,서울특별시 강동구 암사동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,기타불명,기타불명,기타불명,자전거,남,11세
5291,2016년 4월 25일 14시,월요일,서울특별시 중랑구 묵동,경상사고,0,0,1,0,차대사람 - 기타,기타,포장 - 건조,맑음,단일로 - 횡단보도부근,승용,남,41세,상해없음,보행자,남,7세
5292,2016년 4월 25일 17시,월요일,서울특별시 송파구 오금동,부상신고사고,0,0,0,1,차대사람 - 보도통행중,기타,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,보행자,남,9세
5293,2016년 4월 25일 18시,월요일,서울특별시 강남구 개포동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,이륜,남,42세,상해없음,보행자,여,11세
5294,2016년 4월 26일 15시,화요일,서울특별시 송파구 잠실동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,16세,기타불명,자전거,남,47세
5295,2016년 4월 26일 15시,화요일,서울특별시 서초구 방배동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,8세,경상,화물,남,43세
5296,2016년 4월 26일 17시,화요일,서울특별시 은평구 신사동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,44세,상해없음,보행자,남,11세
5297,2016년 4월 26일 19시,화요일,서울특별시 송파구 잠실동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,43세,상해없음,보행자,남,8세
5298,2016년 4월 26일 22시,화요일,서울특별시 강남구 신사동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,승용,남,39세
5299,2016년 4월 27일 14시,수요일,서울특별시 관악구 신림동,경상사고,0,0,1,0,차대차 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,74세,상해없음,자전거,남,12세
5301,2016년 4월 27일 15시,수요일,서울특별시 마포구 대흥동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,35세,상해없음,보행자,여,8세
5302,2016년 4월 27일 15시,수요일,서울특별시 노원구 상계동,경상사고,0,0,2,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,22세,경상,보행자,여,10세
5303,2016년 4월 27일 18시,수요일,서울특별시 중구 남대문로2가,경상사고,0,0,3,0,차대차 - 측면직각충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승합,남,51세,상해없음,승용,여,37세
5304,2016년 4월 27일 19시,수요일,서울특별시 구로구 고척동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,40세,상해없음,보행자,여,9세
5305,2016년 4월 28일 09시,목요일,서울특별시 서초구 우면동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,48세,상해없음,승용,여,35세
5306,2016년 4월 28일 14시,목요일,서울특별시 마포구 성산동,경상사고,0,0,2,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,24세,상해없음,승용,여,45세
5307,2016년 4월 28일 19시,목요일,서울특별시 노원구 상계동,중상사고,0,1,0,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,41세,상해없음,자전거,여,10세
5308,2016년 4월 29일 08시,금요일,서울특별시 강남구 개포동,경상사고,0,0,1,0,차대사람 - 보도통행중,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,73세,상해없음,보행자,남,9세
5309,2016년 4월 29일 12시,금요일,서울특별시 송파구 삼전동,경상사고,0,0,6,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,교차로 - 교차로안,승용,남,28세,상해없음,승용,여,40세
5310,2016년 4월 29일 14시,금요일,서울특별시 동작구 대방동,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,46세,상해없음,보행자,여,10세
5311,2016년 4월 29일 15시,금요일,서울특별시 성북구 정릉동,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,38세,상해없음,보행자,남,12세
5312,2016년 4월 29일 17시,금요일,서울특별시 성북구 길음동,경상사고,0,0,2,0,차대사람 - 길가장자리구역통행중,중앙선침범,포장 - 건조,맑음,교차로 - 교차로부근,원동기,남,42세,상해없음,보행자,여,62세
5313,2016년 4월 29일 17시,금요일,서울특별시 마포구 염리동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,35세,상해없음,보행자,남,4세
5315,2016년 4월 29일 18시,금요일,서울특별시 강서구 공항동,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,51세,상해없음,승용,남,37세
5316,2016년 4월 29일 19시,금요일,서울특별시 관악구 봉천동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,포장 - 기타,기타,단일로 - 기타,승용,남,29세,상해없음,승용,남,39세
5317,2016년 4월 29일 22시,금요일,서울특별시 은평구 신사동,경상사고,0,0,3,0,차대차 - 측면직각충돌,중앙선침범,포장 - 건조,맑음,교차로 - 교차로안,승용,여,53세,상해없음,승용,남,58세
5318,2016년 4월 29일 22시,금요일,서울특별시 송파구 잠실동,중상사고,0,1,3,1,차대차 - 측면직각충돌,신호위반,포장 - 습기,흐림,단일로 - 기타,승용,남,29세,상해없음,승용,남,37세
5319,2016년 4월 30일 10시,토요일,서울특별시 송파구 가락동,경상사고,0,0,4,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,상해없음,화물,남,30세
5320,2016년 4월 30일 12시,토요일,서울특별시 용산구 동자동,경상사고,0,0,5,0,차대차 - 측면직각충돌,기타,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,44세,상해없음,승용,남,69세
5321,2016년 4월 30일 12시,토요일,서울특별시 마포구 성산동,경상사고,0,0,2,4,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,70세,상해없음,승용,남,31세
5322,2016년 4월 30일 17시,토요일,서울특별시 성북구 길음동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,원동기,남,18세,상해없음,보행자,남,5세
5323,2016년 4월 30일 17시,토요일,서울특별시 강동구 천호동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,59세,상해없음,보행자,남,8세
5324,2016년 4월 30일 19시,토요일,서울특별시 동작구 대방동,부상신고사고,0,0,0,1,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,48세,상해없음,보행자,여,9세
5325,2016년 4월 30일 21시,토요일,서울특별시 성북구 장위동,경상사고,0,0,4,0,차대차 - 측면직각충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,59세,상해없음,승용,남,60세
5326,2016년 5월 1일 00시,일요일,서울특별시 양천구 신월동,경상사고,0,0,6,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,42세,상해없음,승용,남,60세
5327,2016년 5월 1일 13시,일요일,서울특별시 성북구 동선동1가,중상사고,0,2,0,3,차대차 - 측면직각충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,39세,상해없음,승용,여,44세
5328,2016년 5월 1일 15시,일요일,서울특별시 용산구 이촌동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,35세,상해없음,보행자,남,3세
5329,2016년 5월 1일 16시,일요일,서울특별시 노원구 상계동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도부근,승용,남,43세,상해없음,보행자,여,12세
5330,2016년 5월 1일 18시,일요일,서울특별시 영등포구 영등포동4가,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,22세,상해없음,보행자,남,7세
5332,2016년 5월 2일 16시,월요일,서울특별시 광진구 화양동,경상사고,0,0,1,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,47세,상해없음,승용,여,36세
5333,2016년 5월 2일 16시,월요일,서울특별시 강남구 일원동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,49세,상해없음,보행자,여,7세
5334,2016년 5월 2일 20시,월요일,서울특별시 동대문구 청량리동,경상사고,0,0,4,0,차대차 - 정면충돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,31세,상해없음,승용,여,35세
5335,2016년 5월 3일 08시,화요일,서울특별시 강서구 등촌동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 습기,비,교차로 - 교차로안,자전거,남,12세,경상,승용,남,61세
5336,2016년 5월 3일 18시,화요일,서울특별시 중랑구 신내동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,28세,상해없음,보행자,남,7세
5337,2016년 5월 3일 20시,화요일,서울특별시 송파구 풍납동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,59세,상해없음,보행자,남,9세
5338,2016년 5월 4일 08시,수요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,보행자,남,6세
5339,2016년 5월 4일 09시,수요일,서울특별시 강남구 압구정동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,63세,상해없음,보행자,남,2세
5340,2016년 5월 4일 09시,수요일,서울특별시 송파구 송파동,중상사고,0,3,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,45세,상해없음,승용,남,41세
5341,2016년 5월 4일 15시,수요일,서울특별시 동대문구 답십리동,부상신고사고,0,0,0,1,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,11세,부상신고,이륜,남,24세
5344,2016년 5월 5일 12시,목요일,서울특별시 강북구 수유동,경상사고,0,0,5,0,차대차 - 측면직각충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,50세,상해없음,승용,남,40세
5345,2016년 5월 5일 12시,목요일,서울특별시 강서구 공항동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,12세,경상,승용,남,49세
5346,2016년 5월 5일 16시,목요일,서울특별시 서초구 반포동,경상사고,0,0,3,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,42세,상해없음,승용,남,37세
5347,2016년 5월 5일 17시,목요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,12세,경상,화물,남,61세
5348,2016년 5월 5일 19시,목요일,서울특별시 노원구 상계동,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,36세,상해없음,보행자,여,7세
5349,2016년 5월 5일 20시,목요일,서울특별시 구로구 개봉동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,33세,상해없음,보행자,남,4세
5350,2016년 5월 6일 08시,금요일,서울특별시 서대문구 미근동,경상사고,0,0,2,2,차대차 - 추돌,안전운전불이행,포장 - 습기,비,교차로 - 교차로안,승용,여,50세,경상,승용,남,39세
5351,2016년 5월 6일 10시,금요일,서울특별시 서초구 원지동,경상사고,0,0,1,1,차대차 - 추돌,안전운전불이행,포장 - 습기,비,단일로 - 기타,승용,남,33세,상해없음,승용,여,58세
5352,2016년 5월 6일 12시,금요일,서울특별시 성북구 정릉동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로안,화물,남,43세,상해없음,승용,남,42세
5353,2016년 5월 6일 12시,금요일,서울특별시 양천구 목동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,44세,상해없음,자전거,남,10세
5354,2016년 5월 6일 16시,금요일,서울특별시 성동구 성수동1가,경상사고,0,0,3,1,차대차 - 측면직각충돌,직진우회전진행방해,포장 - 습기,비,교차로 - 교차로안,화물,남,54세,부상신고,승용,남,55세
